Time,FlowRate,InletTemperature,OutletTemperature,AirTemperature,RelativeHumidity
4850,39.88770519,25.86421033,29.15900791,30.7,81.0
4860,42.02374395,25.4655979,27.98691919,30.2,82.3
4870,42.50360962,25.86569359,29.4192962,30.4,83.7
4880,45.27535479,25.92952737,30.03705166,30.3,82.6
4890,41.62063448,25.86581683,30.5721181,29.9,81.4
4900,44.46349889,25.34182449,28.2424253,30.7,84.8
4910,44.78500213,25.09920921,28.11849206,30.3,82.1
4920,46.76505613,25.53790443,29.84002764,30.3,85.2
4930,45.00798777,24.98924698,27.02477967,30.0,83.3
4940,44.65428541,25.66390679,28.12084345,30.0,84.7
4950,46.18718999,25.44536212,29.93486701,30.1,82.4
4960,44.28035445,25.3176282,28.92636897,30.2,82.3
4970,42.49205436,25.10230586,28.38986283,30.3,84.9
4980,43.13626672,25.34108501,29.05639559,30.5,82.3
4990,42.68107569,25.00410224,27.94167522,30.6,82.2
5000,42.80237814,25.5504866,28.74844831,30.0,81.4
5010,44.13337177,25.40296646,28.45725513,30.5,83.0
5020,45.19002291,24.99834471,27.54562796,30.6,81.8
5030,43.12624513,25.76590672,30.45190601,30.0,82.4
5040,41.543095,25.23150421,28.1473178,30.7,83.9
5050,40.99577954,25.79104601,30.06101858,30.4,82.6
5060,44.37717567,25.16076239,27.81234537,30.4,82.2
5070,42.21792814,25.58604592,29.80746031,30.2,83.5
5080,39.58699689,25.21016052,28.18654222,30.5,81.3
5090,41.84704647,25.06816427,28.66467384,30.0,81.3
5100,40.56434518,25.27663351,27.44591219,30.1,81.4
5110,38.86712645,25.65195742,28.91163835,30.7,84.6
5120,41.41123412,25.31978194,29.202944,30.2,80.7
5130,38.83345093,25.13888779,28.97744274,30.6,84.0
5140,38.1692154,25.81471995,28.7182074,30.1,83.2
5150,37.20998641,25.19423893,29.9489258,30.2,85.0
5160,35.51759753,25.567172,28.37464849,30.2,83.4
5170,37.3071697,25.856788,29.95724455,29.9,83.3
5180,37.11426555,25.25867188,27.19307576,30.0,85.3
5190,37.97804293,25.75699019,28.42398483,29.9,82.6
5200,37.79652752,25.76074564,29.42215185,30.6,83.4
5210,37.78580486,25.05927236,29.16808472,29.8,84.4
5220,35.25037254,25.50442146,28.14811165,30.7,81.2
5230,34.27625597,25.22462432,27.3948337,30.6,82.4
5240,36.65974862,25.83617936,29.41187611,30.1,81.8
5250,34.10341259,25.64780163,29.93357886,30.3,84.0
5260,36.81862212,25.22395253,27.67238428,30.6,81.7
5270,32.91048607,25.60372154,29.36565708,30.4,85.0
5280,34.42394929,25.05866084,27.09426553,30.4,84.8
5290,36.17181955,25.10562382,29.44442954,30.4,83.9
5300,36.8541981,25.44326123,29.58137789,30.1,85.5
5310,35.28021519,25.33655769,29.62942381,30.6,81.9
5320,33.9032331,25.58910241,28.0821532,30.4,81.0
5330,38.40998395,25.44343456,30.25572117,30.1,82.6
5340,36.30139374,25.00152836,27.28599008,30.6,83.7
5350,35.50622419,25.65795967,28.94881546,30.0,81.4
5360,35.67323905,25.78324425,29.0897354,30.2,81.3
5370,35.8181446,25.19210965,29.51454012,30.1,83.8
5380,37.00411859,25.77760454,28.33575747,30.4,81.8
5390,37.89716453,25.41873627,27.89662968,30.6,82.7
5400,40.0054962,25.85460315,29.79366915,30.2,85.3
5410,38.87315357,25.85868707,30.51396995,30.1,80.8
5420,39.66247195,25.19298786,28.31930416,30.1,81.1
5430,41.07424197,25.60265067,28.51274993,29.8,82.1
5440,43.03749671,25.59654108,29.80190271,30.5,84.5
5450,40.90249067,24.97247573,28.28522245,29.8,85.2
5460,41.30378134,25.80229888,29.59784261,30.1,85.2
5470,42.07033852,25.06132636,27.97078051,29.9,81.9
5480,44.3428926,25.38480919,28.40392291,30.7,82.7
5490,42.3577395,25.38768048,29.08525073,30.0,82.5
5500,41.80668134,25.1223055,27.25144528,30.7,83.2
5510,45.49949619,25.47699139,28.29477793,30.6,84.0
5520,42.69777778,25.71132191,29.14503716,30.6,81.2
5530,45.45433557,25.14643163,27.27430045,30.7,81.6
5540,46.53983971,25.50440688,28.08157774,30.2,81.9
5550,45.45523541,25.47911272,27.34007742,30.3,82.8
5560,43.50358825,25.52774912,29.82687859,30.6,82.0
5570,44.97350193,25.19806921,27.69354363,30.0,85.5
5580,44.23306737,25.31946766,28.5444021,29.9,85.2
5590,46.14183408,25.74005806,30.1473989,29.8,84.4
5600,45.0248221,25.87132566,29.9514312,30.3,80.7
5610,46.63445405,25.60709443,29.26692109,30.7,84.9
5620,45.78770152,25.90089683,28.28183946,29.8,84.2
5630,41.37130079,25.38127146,29.14758063,30.3,82.1
5640,41.33031295,25.79946518,28.50773388,30.1,81.8
5650,43.33988057,25.64802739,28.99427863,30.3,83.7
5660,40.85492618,25.39206852,27.85095831,30.0,83.0
5670,42.96986802,25.40307529,27.99939393,30.4,80.9
5680,42.58966128,25.3534596,29.79076639,30.4,82.7
5690,41.77480863,25.81430155,29.90720678,30.6,83.5
5700,39.66448444,25.04726949,27.96756441,30.3,85.0
5710,38.83075727,25.57933734,30.14250109,30.0,84.3
5720,38.17093485,25.76417852,29.32198834,30.3,81.9
5730,37.29750771,25.47400321,29.49724854,30.0,83.2
5740,37.77126902,25.60210532,30.15535828,30.3,82.8
5750,37.82394114,25.456771,29.19391639,29.9,81.8
5760,39.81112617,25.46754856,29.7840062,30.4,82.1
5770,38.80030849,25.73611715,30.50154277,30.6,81.4
5780,36.10281061,24.90064566,29.4458144,30.3,84.6
5790,36.02792852,25.55940038,29.52566656,30.2,81.5
5800,35.98637743,25.11065557,28.39595256,30.6,82.4
5810,37.23744342,25.46318878,29.91108231,29.8,84.3
5820,32.93607926,25.4059924,28.9791123,30.7,83.3
5830,36.78264119,25.13075715,28.71563144,30.4,81.8
5840,34.49416149,25.69069541,28.16112695,30.7,83.9
5850,36.81579262,25.25436536,27.7027707,30.1,84.5
5860,33.20689677,25.56048306,29.94887867,30.0,82.9
5870,35.8759273,24.95978119,29.6425983,30.1,84.4
5880,33.1741721,25.57060026,30.33048594,30.7,85.6
5890,36.42259628,25.14633314,29.04896099,30.7,83.9
5900,33.85954263,24.90452905,28.90690877,30.1,82.4
5910,37.76916755,25.54282546,27.77706387,29.9,83.2
5920,33.63873695,25.73480401,29.48902334,30.1,85.0
5930,35.72191421,25.12971628,28.84517458,30.0,82.0
5940,36.77805579,25.20590467,28.4048864,30.1,83.3
5950,39.14008254,25.70980679,29.34889475,29.9,84.8
5960,39.85748527,25.12139067,27.21676313,29.8,82.1
5970,35.48934795,25.52660558,27.97509883,29.8,82.6
5980,38.2048182,24.93590563,29.61490225,30.5,83.7
5990,37.17382649,25.05562963,28.21514842,29.8,84.8
6000,37.44542378,25.68299345,28.32156762,30.1,84.0
6010,40.17294586,25.00887379,29.42609783,30.7,85.4
6020,40.4469522,25.12421685,29.20121087,29.9,81.9
6030,41.96748666,25.69868439,28.14586257,30.2,83.8
6040,40.53923828,25.1566263,27.8505745,29.8,83.8
6050,42.36806172,25.53477844,30.22238959,29.9,80.8
6060,43.09763993,25.16239698,27.84851652,29.9,81.1
6070,45.12895957,25.4812117,28.00300501,30.3,82.3
6080,41.21431509,25.69471032,28.79564695,29.9,83.0
6090,43.87597088,25.38364993,29.87555931,30.7,81.3
6100,41.95840251,25.87962485,27.74108722,30.7,82.7
6110,45.14952868,25.90954245,28.55219587,30.0,82.4
6120,46.49527637,25.6538799,27.35981069,30.6,82.4
6130,46.28082773,25.87046868,30.47267615,30.0,84.0
6140,44.34015554,25.72993181,28.83982248,29.8,83.9
6150,44.4107629,24.99733578,29.23494959,30.5,82.4
6160,45.14615076,25.45701117,27.84167212,30.5,81.1
6170,45.52740287,25.30241772,29.47382331,29.9,82.3
6180,44.44573972,25.69624662,28.0436793,30.1,84.3
6190,42.75076237,25.81929059,29.9463367,30.5,82.3
6200,45.59271691,25.37288446,27.95210646,30.1,84.6
6210,44.8129552,25.92244291,29.52457229,30.1,81.8
6220,42.09452536,25.8601791,27.59364716,29.7,80.9
6230,43.36213113,24.94922547,28.82348605,30.4,85.3
6240,42.52883714,25.61134664,28.07333123,30.5,85.1
6250,43.22027046,25.86428504,29.31717365,30.5,80.6
6260,42.14021733,25.89383117,30.60922098,30.2,81.2
6270,43.42390319,25.93353672,28.4769778,30.6,85.2
6280,42.99022402,25.0820442,27.06030489,30.6,85.2
6290,38.91474579,25.1075389,27.58066727,30.4,83.5
6300,40.55552466,25.71909971,28.00295446,29.8,85.0
6310,39.28132029,25.77743315,28.51275933,30.7,83.4
6320,37.94233679,25.41700157,28.85771837,29.8,84.7
6330,40.40570022,25.61882833,29.54715445,30.5,84.1
6340,36.31114383,24.88831074,27.92341072,30.0,82.5
6350,39.18008728,25.26929196,29.25218398,30.0,80.6
6360,37.72322915,25.7388736,28.80797032,30.1,84.4
6370,37.33005905,25.47499139,29.37147586,30.5,83.4
6380,35.86078299,25.21603176,29.63379698,30.2,80.8
6390,35.53477643,25.67231314,28.59346493,30.7,82.1
6400,34.00644827,25.09742192,28.19681316,30.0,81.5
6410,33.45454324,25.64001562,28.26695359,30.6,85.1
6420,34.25810791,25.64946813,28.71493416,29.8,84.0
6430,33.46385107,25.69892753,30.31614244,30.7,80.7
6440,37.30300648,25.23427524,28.8485671,30.3,81.6
6450,34.11002164,24.89043287,27.19852964,29.8,81.8
6460,33.67511422,25.08152919,28.13184058,30.3,81.2
6470,32.85599959,25.68920605,29.93693549,29.9,81.2
6480,37.40476713,25.6116969,28.95921052,30.1,83.7
6490,33.06860846,25.07126562,30.01197469,30.4,82.0
6500,36.36447263,25.23380191,27.12838674,30.5,83.9
6510,37.54413571,25.41977227,28.72069947,30.3,84.9
6520,34.58439165,24.87103862,29.0109756,30.2,81.4
6530,34.95056196,25.45233965,29.80200617,30.5,83.9
6540,34.91105725,25.84430952,30.15818306,30.5,83.7
6550,37.25482035,25.46349185,28.65602876,30.5,83.1
6560,36.80966875,24.91325951,28.86141327,29.9,81.2
6570,38.60452306,24.91048942,29.19784089,30.0,81.0
6580,37.95070788,25.48324139,29.52973082,30.7,85.1
6590,40.87259154,24.93915503,27.24801584,30.5,84.5
6600,37.70321177,25.59589019,27.98612474,30.2,83.3
6610,39.54178581,25.42659185,28.19249677,29.8,82.1
6620,39.39796489,25.63891426,29.63970141,30.2,82.8
6630,43.21146635,25.1143247,28.30112737,29.8,83.4
6640,41.48293115,25.33526878,27.94319731,30.1,84.8
6650,40.42389749,25.56544147,29.94611548,30.3,82.7
6660,43.61984976,24.95732839,27.20748895,30.6,83.1
6670,41.92048788,25.04920983,28.67163974,30.1,81.4
6680,44.65510806,25.33125303,29.13585958,30.7,83.4
6690,42.80366089,25.73290373,28.59033714,30.1,85.3
6700,42.92043684,25.32080453,28.528917,30.0,82.9
6710,46.36728813,25.11265452,29.62597816,30.7,85.3
6720,44.8009535,25.7986763,29.66848291,30.1,85.0
6730,45.80315041,25.18863455,29.23016656,30.2,81.1
6740,47.16149538,25.97223136,29.12138204,30.0,83.3
6750,46.34368534,25.73447031,28.00588418,30.0,82.0
6760,44.39960736,25.85327445,29.80436637,29.9,84.8
6770,43.17895093,25.54357728,28.06253302,30.3,85.5
6780,43.33811207,24.99472325,28.51015571,30.0,81.7
6790,45.22049114,25.19286215,27.85065526,30.3,82.0
6800,42.26570085,25.37266399,27.61577475,30.0,84.6
6810,44.27450009,25.2780587,27.82963414,30.5,84.2
6820,45.45485218,24.99080464,29.60842254,30.1,85.5
6830,44.74480457,25.26234768,28.07925549,30.5,85.2
6840,41.84763799,25.06278267,29.21226949,29.8,82.1
6850,41.69183717,25.75777817,27.54181931,30.3,82.3
6860,42.10729826,25.02618381,28.6607193,29.8,83.2
6870,42.02166851,25.15028401,27.32303162,30.2,84.5
6880,39.33312177,25.06976576,29.51698293,30.7,84.9
6890,39.12966228,25.30689135,28.52806186,30.5,84.7
6900,40.76509044,25.74758871,29.17710859,30.0,80.9
6910,38.35238602,25.45595541,28.76894603,30.7,81.0
6920,40.24046051,25.17439876,29.15638594,30.7,83.7
6930,36.73066005,25.58248475,29.47648985,30.0,81.3
6940,38.87512893,24.97876134,26.83015354,30.3,85.2
6950,39.51326816,25.48948927,28.73497179,30.6,85.5
6960,35.93705941,25.53824575,30.34291753,30.2,83.9
6970,38.45775817,25.17617993,28.42666921,30.6,83.3
6980,37.55662743,25.26717654,28.47130828,29.8,83.0
6990,37.75038743,25.06609281,28.89870328,29.8,83.2
7000,36.31953615,25.74271584,30.45074991,30.7,83.3
7010,36.4757258,25.8544265,29.0533016,30.2,80.9
7020,33.84260721,25.32134057,28.19774365,30.1,82.9
7030,37.23745123,25.18894576,27.94790985,30.0,81.4
7040,36.71256384,25.12717241,29.008016,30.4,85.3
7050,36.25079196,25.82114935,28.67389622,30.2,80.6
7060,37.1348003,25.12801842,27.5981237,30.7,84.9
7070,36.99488815,25.11437608,27.39203568,30.4,84.4
7080,35.89562359,25.24193576,27.94956601,30.6,81.8
7090,33.09664249,25.2387117,28.43299187,30.7,83.0
7100,34.78071609,25.8361875,27.79493801,30.6,83.4
7110,33.29864908,25.1263194,29.42526112,29.8,81.4
7120,38.04839477,25.12761272,27.1108906,29.9,85.0
7130,36.19037209,25.77831514,29.45729642,30.6,82.3
7140,35.45304597,25.60241362,28.95667841,30.5,85.3
7150,37.41737853,25.03357305,29.86458025,29.8,81.9
7160,39.31694398,25.61008085,28.10329184,29.8,81.8
7170,39.65720447,25.20640273,27.40482863,30.5,84.5
7180,37.31316393,25.62309713,30.35063553,30.4,83.1
7190,39.10709027,24.98163398,27.22315093,30.1,83.0
7200,39.64478222,25.1721204,27.26978844,30.6,80.7
7210,42.1786978,25.53802283,29.56947571,30.0,80.9
7220,40.77292675,25.6741882,29.46326536,30.3,81.0
7230,41.66401006,25.21139066,27.77907224,30.2,84.6
7240,42.48603326,25.34054126,27.15576785,30.3,84.7
7250,41.71650312,25.53091983,28.69137068,29.8,81.9
7260,43.03305352,25.79069982,29.92560747,30.3,80.6
7270,40.48960619,24.95361324,28.954755,30.5,81.5
7280,44.02312708,25.20591756,28.24959979,29.9,81.1
7290,45.36327534,25.76829265,27.8372546,29.8,82.3
7300,43.4727957,25.35720546,27.72500076,29.9,83.8
7310,44.05767807,25.7991124,30.27605836,30.2,84.0
7320,44.54923627,25.43325399,28.13123887,30.1,83.4
7330,46.0346199,25.5040468,27.71282714,30.0,84.2
7340,45.39488306,25.86158813,28.43116773,29.9,85.1
7350,43.89216996,25.8813948,28.12980848,30.5,83.5
7360,42.74649712,25.042044,27.37930597,30.3,84.2
7370,42.70130655,25.8000177,29.59489638,30.3,81.9
7380,45.59211999,25.68954745,30.31074425,30.4,81.9
7390,43.66628177,25.90244504,27.78157384,30.6,82.2
7400,43.69497488,25.66639869,29.96293428,30.7,81.7
7410,44.12940799,25.77694633,28.711139,30.6,82.7
7420,43.69739975,25.42724741,27.60856294,30.5,85.1
7430,41.81830493,25.6464386,30.2055772,30.0,85.5
7440,43.58411393,25.28154079,28.72116976,30.3,83.5
7450,42.64718501,25.23516821,27.93903341,30.5,85.5
7460,43.30693654,24.95044957,27.42355838,29.8,82.3
7470,42.14695634,25.89959252,28.73768449,30.3,83.9
7480,43.26753536,25.29763627,27.31859388,30.4,81.4
7490,39.29090092,25.18019791,29.7366946,30.6,81.7
7500,41.42655161,25.8378768,30.04734678,30.6,84.9
7510,37.69815471,24.94552695,28.75343302,30.0,81.6
7520,39.00280255,25.17703311,28.3583766,30.6,82.5
7530,39.79653644,25.0767547,27.92872222,30.5,85.1
7540,36.88213295,25.64884018,27.77544203,30.2,81.5
7550,39.8854126,25.38629088,29.79236295,30.1,85.5
7560,36.94939651,25.04519605,29.69576361,30.4,84.0
7570,37.29985522,25.75673094,29.7408703,30.3,81.1
7580,36.95717,25.4705423,28.80429173,30.6,81.9
7590,37.19656354,25.53848577,27.61971349,30.7,84.6
7600,38.25992478,25.36559282,29.97280252,30.5,81.3
7610,37.28274378,24.91443082,27.12380514,30.2,83.3
7620,34.67191253,25.05448896,27.52076673,30.2,83.4
7630,36.02983899,25.41014346,27.95995966,30.2,83.9
7640,33.89100514,25.31872553,29.62047159,29.9,84.2
7650,33.25878223,25.72975618,29.54112864,30.1,81.1
7660,36.79983556,25.56289607,27.79680826,30.1,83.5
7670,35.17203558,25.4780013,28.65205243,30.7,80.8
7680,37.58108819,25.30169285,28.57472299,30.1,82.2
7690,32.92542546,25.42633221,27.90132154,30.3,81.9
7700,34.92762142,25.43711536,28.81615159,29.8,83.6
7710,35.18067359,24.88636257,27.30399171,30.7,81.8
7720,36.7927893,25.51989644,29.58273467,30.3,84.1
7730,34.02414745,25.4659108,29.24918047,30.7,83.8
7740,38.60504949,25.06529286,27.7136467,30.5,84.6
7750,39.46095019,25.21234195,28.29550175,30.3,82.0
7760,39.79746962,25.71622981,28.75594611,30.5,84.4
7770,36.94388248,25.14383194,28.1175467,29.8,84.7
7780,40.90150866,25.12943596,27.17325602,30.4,82.3
7790,40.13751939,25.1077131,27.15259803,29.8,83.2
7800,37.49047715,24.91154321,28.48477972,30.7,84.6
7810,42.17775593,25.64346633,27.9534496,29.8,83.7
7820,42.4870476,25.28157406,27.0507792,30.2,82.3
7830,38.91141121,25.40422513,28.95790082,30.3,80.6
7840,40.96737381,25.83634754,29.52034361,29.9,83.1
7850,40.09919456,25.2415486,29.55192197,29.8,82.6
7860,40.6887068,25.59312724,28.14497524,30.6,82.5
7870,40.96450848,25.81194685,29.2560193,30.7,82.0
7880,45.36540024,25.36608977,29.25390692,30.5,82.7
7890,43.16178982,25.21052556,27.19692656,30.5,80.6
7900,44.83804918,25.3168434,27.8842497,30.3,81.1
7910,43.62859957,25.69178375,27.77852262,30.1,84.0
7920,46.9809801,25.73798392,29.97137157,29.9,82.5
7930,46.54832016,25.27173378,28.75556173,30.2,84.9
7940,43.62384083,25.44896749,28.82094822,30.0,82.3
7950,45.97357287,25.86065122,28.6141939,30.6,82.7
7960,44.21364261,25.37370464,29.63255076,29.8,82.5
7970,42.4984391,25.00369569,26.7203725,29.8,82.0
7980,44.0949629,25.31950529,28.55388858,29.8,82.8
7990,45.68997491,25.16465324,26.83989127,29.7,83.3
8000,43.45940989,25.12141447,29.79947167,30.1,81.9
8010,46.03170676,25.67432146,28.60270874,30.5,83.9
8020,45.42278671,25.57455065,28.82403041,30.7,82.2
8030,45.64475537,25.34469119,28.6800492,30.6,83.1
8040,43.68222359,25.54477,29.94980681,30.1,81.9
8050,40.55256376,25.61881758,27.99865293,29.8,83.3
8060,43.5290204,25.32954271,27.28237562,30.4,81.6
8070,44.27512303,25.4291509,29.16076607,30.7,83.8
8080,43.02986081,24.94696191,26.7184517,30.7,84.0
8090,40.87595052,25.46690783,30.19753885,30.5,83.8
8100,40.21382555,24.98757141,27.77016935,30.2,81.3
8110,41.55335499,25.48943487,28.02804435,30.5,82.0
8120,37.5302943,25.71653863,29.42811228,30.4,82.0
8130,38.5458195,25.36663584,28.11536834,30.6,85.4
8140,37.47903331,25.81749374,28.70916984,30.4,81.0
8150,35.60437988,25.04109255,28.49913874,30.0,84.5
8160,35.60482768,25.81610498,30.60381716,30.8,82.5
8170,34.93301132,25.79086304,29.74484874,30.4,85.5
8180,34.33182407,24.90727688,27.30493134,30.0,83.0
8190,34.18725405,25.7172278,29.10897331,30.0,84.8
8200,37.86486115,25.41402335,28.7984298,30.0,81.1
8210,36.49319282,25.10773884,28.09806095,30.6,82.5
8220,34.47462916,24.87421085,27.06757647,30.3,81.5
8230,35.16069263,24.95042268,27.76282925,30.6,83.0
8240,34.41931858,25.67942054,29.19362223,30.5,84.7
8250,33.73933897,25.58267748,29.30736005,30.0,80.7
8260,33.93689702,25.82685664,29.44957146,30.6,81.0
8270,35.74129627,25.11387364,27.43344883,30.3,83.8
8280,36.70933423,25.64519364,29.0372218,29.8,84.3
8290,35.93640803,25.51632153,27.82582952,29.9,81.2
8300,37.88364894,25.00762928,28.24093513,30.5,82.1
8310,36.8310205,25.27270791,29.98351845,30.2,83.7
8320,37.70585521,25.18520447,28.24758796,30.3,83.4
8330,37.25858921,25.22932494,27.69301251,30.5,81.1
8340,35.5446708,25.18011191,29.98840428,29.9,81.9
8350,35.9380923,25.4546448,30.20895852,29.8,82.4
8360,38.15473654,25.04272579,27.47416109,30.5,84.3
8370,37.16222828,25.34950226,28.06682796,30.3,84.8
8380,36.44727241,24.99058408,27.45828752,29.8,82.0
8390,40.24355179,25.13618854,28.44276411,29.8,84.2
8400,37.43332516,25.18730305,29.15085984,30.3,82.1
8410,38.0209475,25.64405405,28.06035928,30.1,82.7
8420,39.90548623,25.40272584,29.6952677,30.7,81.3
8430,40.17463198,25.07170788,29.7026608,30.0,83.9
8440,40.49319432,25.09184619,27.56493476,29.8,81.7
8450,41.64432464,25.75147044,29.79803005,30.2,83.1
8460,43.02016185,25.3546815,27.58795187,30.1,84.4
8470,43.43704173,25.36065591,30.02340526,30.7,81.3
8480,42.3063666,25.6286472,29.05285983,30.4,85.3
8490,43.15852571,25.49256035,27.74309989,30.6,83.3
8500,45.27833481,25.78895969,28.49586921,30.0,83.9
8510,44.83157055,25.61047605,29.57083365,30.6,84.5
8520,43.20766311,25.30908894,27.8729376,30.6,84.9
8530,45.86707275,25.63598186,29.43116596,30.4,85.0
8540,45.20703043,25.6602769,27.41733589,30.6,84.9
8550,43.33672796,25.36098685,29.08662578,30.1,85.4
8560,42.53414435,25.86253659,28.44057464,30.1,84.7
8570,44.13277606,25.62963124,28.63450156,30.6,85.4
8580,46.43654685,25.48399576,29.28400866,29.9,83.1
8590,44.87853731,25.21573496,26.90922068,30.4,84.4
8600,44.00402218,25.43047361,28.91628078,30.4,82.5
8610,43.02778129,25.73387571,28.98241827,30.3,82.7
8620,41.96115773,24.93388119,27.28478211,30.1,83.8
8630,41.93095896,25.48995061,30.03138769,30.4,83.1
8640,44.35170837,25.66586823,28.16132882,30.5,81.2
8650,43.48735623,25.85157196,29.88203106,30.3,81.7
8660,41.35070582,24.95239463,27.60918142,30.7,84.1
8670,39.59526044,25.66713064,28.32103501,30.1,81.9
8680,41.84228052,25.40579617,27.5601664,30.1,81.7
8690,39.97389051,25.03803733,29.43196854,30.7,82.3
8700,41.16409665,25.01710366,28.22366831,30.5,84.5
8710,42.09332874,25.16102404,28.94069789,30.2,83.5
8720,38.42691051,24.91136393,28.98437229,30.2,80.6
8730,39.20988143,25.31093899,27.66008156,30.0,81.4
8740,38.84448144,25.44726915,27.58479378,29.8,81.4
8750,38.67764143,25.61177145,29.54305444,30.2,82.5
8760,38.46991843,25.02265338,29.08082553,30.7,85.2
8770,38.37164963,25.1066202,27.56270341,30.4,84.7
8780,34.93520516,25.21266937,27.99612295,30.3,81.7
8790,33.80866427,25.4933109,30.41645483,30.4,82.6
8800,38.17739694,25.71452678,27.5932583,29.9,81.3
8810,34.24850645,25.79136183,30.58617086,29.8,81.6
8820,37.54474002,25.03660374,28.80257099,29.9,84.9
8830,33.07823743,24.91364195,26.92634963,30.7,82.4
8840,33.08627003,25.25558771,29.98368306,30.0,83.4
8850,36.26462683,24.91729971,28.60347371,30.2,81.0
8860,36.60745553,25.47406705,30.17168198,29.8,85.5
8870,33.76473644,25.07188803,28.50216693,30.6,81.5
8880,36.23097173,25.38383764,29.3754284,30.0,82.7
8890,35.93280314,25.31062695,28.3051992,30.0,81.7
8900,33.63511284,25.79985666,30.42532015,30.4,80.7
